0.25	219.0498	12437.979	0.2190498	12.437979
1	813.7496	49895.1692	0.8137496	49.8951692
4	3405.6658	198219.5638	3.4056658	198.2195638
16	16890.195	790129.3884	16.890195	790.1293884
